date,Check Date Range,channel,platform,campaign_type,campaign_id,campaign_name,ab_variant,geo,device,audience,placement,adset_id,creative_id,impressions,clicks,sessions,conversions,revenue_gbp,spend_gbp,clicks_greater_impressions,conv_greater_sessions,revenue_without_conversion,negative_values,activity_wtihout_spend,revenue_without_spend,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,A,IE,Mobile,CRM,Feed,AS014,CR002,53807,821,646,50,2937.47,525.47,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,B,UK,Mobile,Prospecting,YouTube_InStream,AS009,CR005,266309,2044,2044,17,394.54,2481.29,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,B,UK,Desktop,CRM,Feed,AS002,CR008,68013,793,543,14,564.85,1004.4,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,B,UK,All,Retargeting,Feed,AS006,CR006,153016,1004,885,78,2759.35,1071.47,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C51603,Discount_Flash48h,B,IE,All,Prospecting,Stories,AS008,CR002,12572,100,84,5,144.28,136.38,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,A,IE,All,CRM,Stories,AS004,CR009,16553,266,241,18,840.21,223.78,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,A,IE,All,Prospecting,YouTube_InStream,AS002,CR005,19695,106,86,0,0,91.13,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,b,IE,All,Prospecting,Search,AS012,CR003,13772,414,329,10,416.43,765.47,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C51603,Discount_Flash48h, B ,UK,Desktop,Prospecting,Feed,AS012,CR001,108723,845,691,30,1202.89,761.91,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C94476,FreeTrial_NonBrand,B,IE,All,Retargeting,Feed,AS013,CR001,15300,219,189,3,79.21,£114.25,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,B,IE,All,Prospecting,Feed,AS011,CR008,29872,274,210,1,34.73,350.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C57218,Trial_CompetitorTerms,B,IE,Desktop,Prospecting,Stories,AS003,CR005,21076,296,240,7,243.17,292.78,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,IE,All,Prospecting,Search,AS007,CR007,28290,1256,1256,43,2136.67,2592.16,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,B,IE,All,Prospecting,Stories,AS008,CR004,42081,338,322,15,,540.3,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79494,Video_TopFunnel_UK,A,IE,All,Prospecting,YouTube_InStream,AS002,CR004,60510,432,396,6,195.74,407.55,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C21962,Video_TopFunnel_UK,A,IE,All,CRM,Feed,AS002,CR008,14824,238,217,1,,140.07,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,A,IE,Mobile,Retargeting,Stories,AS002,CR007,20644,199,187,24,959.16,149.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,B,UK,Desktop,CRM,Search,AS014,CR002,33677,1559,1383,6,245.46,1127.79,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,A,IE,All,CRM,Feed,AS010,CR006,2672,200,181,5,284.85,242.12,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,B,IE,Desktop,CRM,Feed,AS006,CR009,3438,146,128,1,42.88,200.14,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,A,UK,Desktop,Prospecting,Search,AS007,CR003,46587,1094,1067,21,1000.67,1416.67,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C47476,Discount_Flash48h,B,ie,,Prospecting,Stories,AS011,CR001,11765,214,163,6,497.22,108.89,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Email,ESP,Discount Offer,C86697,Discount_Flash48h,B,IE,Desktop,CRM,Newsletter,AS001,CR009,843,78,76,8,385.17,0.7,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Display,DV360,Free Trial,C83689,Trial_Reengagement,B,UK,Mobile,Retargeting,Display_Network,AS014,CR009,318765,675,646,59,3147.11,1696.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement,B,UK,Desktop,CRM,Newsletter,AS003,CR005,12897,1307,1277,93,3795.42,30.48,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,B,UK,All,Prospecting,Display_Network,AS002,CR008,465747,848,774,4,129.49,2084.12,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C57218,Trial_CompetitorTerms,B,UK,All,CRM,Stories,AS002,CR005,153445,1345,1345,49,2684.84,991.38,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Search,Google Ads,Discount Offer,C55219,Discount_BundleDeal,B,IE,Desktop,Retargeting,Search,AS002,CR003,7954,490,391,80,2867.99,374.32,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,B,IE,All,Retargeting,Display_Network,AS009,CR008,41358,247,217,3,104.08,217.85,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,b,IE,All,Retargeting,Display_Network,AS010,CR007,42080,231,203,4,140.28,422.03,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Search,,Free Trial,C06687,Trial_CompetitorTerms,a,IE,Desktop,Retargeting,Search,AS002,CR007,5578,338,338,27,1044.56,486.23,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C08144,Awareness_Display_UK,A,UK,Desktop,Prospecting,Feed,AS014,CR008,71483,986,955,11,,1109.71,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,IE,All,Prospecting,Search,AS001,CR004,21355,528,317,14,469.31,1411.29,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Display,DV360,Free Trial,C07273,FreeTrial_NonBrand,B,IE,All,Retargeting,Display_Network,AS002,CR005,41110,246,212,28,428.15,165.58,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,A,uk,All,Prospecting,Feed,AS003,CR002,196715,966,759,31,1553.38,1383.08,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal, A ,UK,All,CRM,Feed,AS012,CR001,112012,914,854,45,1053.35,1270,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,A,IE,Mobile,Prospecting,Stories,AS013,CR007,37112,430,323,25,1546.55,245.99,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,A,uk,All,Prospecting,Stories,AS002,CR001,148116,2808,2560,9,281.49,1946.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement,A,IE,All,Prospecting,Newsletter,AS003,CR008,1713,257,202,3,102.85,7.97,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,B,UK,All,CRM,Display_Network,AS002,CR001,204165,2042,1508,88,4740.77,1709.1,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Email,ESP,Discount Offer,C56339,Discount_BundleDeal, B ,IE,Desktop,Prospecting,Newsletter,AS007,CR003,1344,139,118,11,746.8,4.65,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,Variant A,UK,Mobile,CRM,Feed,AS012,CR005,79941,1490,1240,58,3278.82,799.19,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C46880,Video_TopFunnel_UK,B,UK,All,Prospecting,Feed,AS008,CR008,142399,3016,2231,13,£258.27,1405.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,B,IE,All,Prospecting,Feed,AS008,CR006,32529,149,140,0,0,195.76,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Affiliate,Partner Network,Free Trial,C00918,FreeTrial_NonBrand,B,UK,All,Retargeting,Stories,AS004,CR003,15629,1110,1001,136,5880.53,844.59,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Paid Social,Meta Ads,Free Trial,C43606,Trial_CompetitorTerms,A,IE,Mobile,Prospecting,Stories,AS013,CR007,30245,203,197,7,£222.53,275.03,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Display,DV360,Free Trial,C83689,Trial_Reengagement,A,IE,All,Retargeting,Display_Network,AS008,CR008,63480,203,195,17,433.55,301.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,B,IE,All,Retargeting,Feed,AS009,CR002,23079,270,270,25,960.18,170.42,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79907,Awareness_Display_UK,B,IE,All,Prospecting,YouTube_InStream,AS011,CR001,36964,167,155,2,52.37,151.44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,A,UK,Desktop,Prospecting,Stories,AS008,CR001,3470,172,130,6,162.83,90.34,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Affiliate,Partner Network,Discount Offer,C93406,Discount_BundleDeal,A,ie,Mobile,Prospecting,Stories,AS007,CR009,2475,155,118,9,600.28,124.71,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C94476,FreeTrial_NonBrand,A,UK,All,Retargeting,Feed,AS015,CR004,146578,1517,1517,58,2614.3,1748.02,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Display,DV360,Discount Offer,C88550,Discount_20pct,B,UK,Desktop,Retargeting,Display_Network,AS004,CR001,182804,798,789,109,7826.45,1432.81,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,A,UK,Mobile,Prospecting,Search,AS015,CR003,106902,3674,3257,36,1701.09,4397.04,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct,B,UK,All,Retargeting,Stories,AS009,CR009,204076,1294,1112,142,11199.35,1855.22,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,a,IE,All,CRM,Search,AS004,CR001,10602,238,210,7,390.38,241.8,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Display,DV360,Free Trial,C07273,FreeTrial_NonBrand,B,UK,All,Prospecting,Display_Network,AS002,CR008,117783,543,399,15,608.83,451.4,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,B,UK,Desktop,CRM,Display_Network,AS003,CR008,149180,486,432,29,1154.19,698.49,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct,A,IE,Desktop,Prospecting,Feed,AS011,CR006,18674,187,141,6,383,205.08,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,B,UK,All,Prospecting,Search,AS009,CR002,79230,4302,3525,312,9737.24,9206.13,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Display,DV360,Brand Awareness,C94831,Video_TopFunnel_UK,B,UK,All,Prospecting,Display_Network,AS005,CR005,171021,1035,902,8,168.74,"£1,368.53",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,Variant B,UK,All,Retargeting,Feed,AS015,CR006,47829,1136,957,22,562.78,863.71,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter ,B,UK,Mobile,Prospecting,YouTube_InStream,AS001,CR005,237772,1420,1116,11,427.47,2777.85,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C77790,Discount_20pct,B,IE,All,CRM,Feed,AS005,CR001,16952,154,124,4,255.79,204.44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Affiliate,Partner Network,Free Trial,C00918,FreeTrial_NonBrand,B,UK,Mobile,Prospecting,Feed,AS008,CR002,0,0,0,0,0,29.93,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,B,UK,All,Retargeting,Newsletter,AS003,CR005,7591,969,969,144,9124.16,28.13,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,A,UK,Desktop,Prospecting,Search,AS008,CR008,41553,2238,1881,6,172.95,2287.11,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Affiliate,Partner Network,Discount Offer,C93406,Discount_BundleDeal,B,IE,Mobile,Prospecting,Feed,AS014,CR003,4033,106,77,1,,42.97,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Email,ESP,Free Trial,C67159,FreeTrial_NonBrand,B,IE,All,Retargeting,Newsletter,AS006,CR001,1863,109,87,5,233.29,3.91,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C46880,Video_TopFunnel_UK,A,UK,All,CRM,Feed,AS015,CR002,105425,649,534,7,247.47,704.62,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Paid Social,Meta Ads,Free Trial,C43606,Trial-CompetitorTerms,B,UK,All,CRM,Stories,AS011,CR001,222612,2494,2494,116,"£5,142.35",2439.96,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,A,UK,All,CRM,Feed,AS001,CR002,194408,1785,1460,81,3238.91,1519.76,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Display,DV360,Free Trial,C07273,FreeTrial_NonBrand,A,IE,All,Retargeting,Display_Network,AS011,CR003,35514,142,116,7,242.49,289.6,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Email,ESP,Free Trial,C42163,Trial_CompetitorTerms,B,ie,Desktop,Retargeting,Newsletter,AS010,CR002,1961,154,154,12,569.01,7.97,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Search,,Discount Offer,C06886,Discount_20pct,B,IE,All,Retargeting,Search,AS011,CR004,10569,536,393,62,,985.75,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,A,UK,Desktop,Retargeting,Stories,AS008,CR006,69627,668,598,10,£227.57,491.09,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C08144,Awareness_Display_UK,A,IE,All,Prospecting,Feed,AS005,CR002,29170,590,515,0,0,426.42,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,B,IE,All,Prospecting,Feed,AS006,CR005,1394,67,60,0,0,£39.72,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,B,IE,All,Retargeting,Feed,AS004,CR001,53857,356,326,1,27.73,371.65,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,B,UK,All,Prospecting,Display_Network,AS008,CR005,217165,936,745,2,87.35,"£1,055.44",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,A,UK,Mobile,Retargeting,Display_Network,AS015,CR004,0,0,0,0,0,352.8,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,A,IE,Desktop,CRM,Feed,AS008,CR001,15499,111,99,1,39.31,196.41,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,B,IE,All,Retargeting,Display_Network,AS007,CR008,51076,164,164,25,1039.71,178.93,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Display,DV360,Discount Offer,C89562,Discount_BundleDeal,A,UK,Desktop,Retargeting,Display_Network,AS013,CR003,288309,905,805,62,2821.93,1361.38,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C89894,Trial_Reengagement,A,IE,All,Prospecting,Feed,AS015,CR001,9309,165,128,11,£532.51,112.95,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,A,IE,All,CRM,Stories,AS004,CR004,2731,110,109,9,439.63,135.18,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Search,Google Ads,Discount Offer,C94025,Discount-Flash48h,A,IE,All,Retargeting,Search,AS004,CR003,20713,772,644,39,1636.02,786.5,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,A,UK,All,Prospecting,Stories,AS003,CR002,124111,1857,1654,61,2967.75,1325.63,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,A,UK,All,Retargeting,Feed,AS006,CR007,216179,3850,3387,417,25570.63,2245.67,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C89894,Trial_Reengagement,B,UK,All,Prospecting,Stories,AS003,CR003,114047,1949,1584,53,2555.84,1082.28,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C77790,Discount-20pct,A,ie,All,Retargeting,Feed,AS009,CR008,30913,318,294,29,1359.58,406.12,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,B,UK,All,Retargeting,Feed,AS012,CR007,19892,1505,1505,381,18690.04,1059.81,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,A,UK,All,CRM,Feed,AS011,CR003,108020,2600,2080,74,2134.78,822.14,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Email,ESP,Free Trial,C67159,FreeTrial_NonBrand,A,UK,All,Retargeting,Newsletter,AS008,CR007,12070,732,685,61,2444.51,21.72,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,IE,All,Prospecting,Search,AS010,CR005,19725,1401,1347,47,2161.68,3126.85,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C47476,Discount_Flash48h,B,UK,Mobile,Prospecting,Feed,AS014,CR006,119399,2042,1909,177,12244.46,,No,No,Valid,No,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,B,IE,All,Retargeting,Feed,AS003,CR008,26499,583,493,82,6035.95,182.49,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,B,IE,All,Retargeting,Display_Network,AS006,CR006,50183,250,221,2,£42.25,471.49,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Search,Google Ads,Free Trial,C52054,FreeTrial_NonBrand,B,IE,Mobile,Prospecting,Search,AS006,CR005,12551,213,213,7,218,367.97,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Email,ESP,Discount Offer,C86697,Discount_Flash48h,A,UK,All,Retargeting,Newsletter,AS009,CR002,18995,2701,2701,433,"£17,833.95",52.73,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,A,UK,All,Retargeting,YouTube_InStream,AS010,CR002,238666,766,687,9,316.59,2524.77,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,B,IE,All,CRM,Feed,AS002,CR008,12046,207,198,10,437.42,152.18,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter,B,UK,All,Prospecting,Feed,AS005,CR006,124641,628,541,8,268.79,"£1,300.88",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Affiliate,Partner Network,Discount Offer,C93406,Discount_BundleDeal,Variant B,IE,Desktop,CRM,Stories,AS002,CR004,1521,102,82,5,212.49,88.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C26685,Discount_Flash48h,B,IE,All,Prospecting,Feed,AS015,CR003,24516,251,243,28,2249.54,374.23,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter,A,UK,All,Prospecting,Feed,AS013,CR005,139962,1271,1223,11,371.55,"£1,681.22",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
